order_id,session_id,customer_id,restaurant_id,courier_id,channel,campaign,voucher_code,device,city,destination_name,delivery_distance_km,order_type,placed_at,food_ready_at,picked_up_at,delivered_at,order_status,cancel_note,food_price,discount_amount
100866,15588,1034,2790,2988,organic,,,android,Tangerang,Ruko Shopville No.34,9.9,saver,2024-03-24 20:18:51,2024-03-24 20:31:51,2024-03-24 20:33:51,2024-03-24 21:03:51,delivered,,84000.0,0
100867,15589,1121,2832,4920,referral,ref_influencer,,ios,Jakarta Barat,Kos Urbanest Lt.2,4.3,saver,2024-02-11 11:37:16,2024-02-11 11:46:16,2024-02-11 11:53:16,2024-02-11 12:13:16,delivered,,221000.0,0
100868,15595,1016,7570,8438,organic,,,ios,Jakarta Barat,Ruko Shopville No.34,8.8,priority,2024-05-18 20:06:50,2024-05-18 20:18:50,2024-05-18 20:25:50,2024-05-18 20:41:50,delivered,,348000.0,0
100869,15615,1763,4119,9327,referral,ref_influencer,,android,Jakarta Pusat,Griyand Tower 8F,8.4,priority,2024-06-21 20:33:05,2024-06-21 20:51:05,2024-06-21 20:59:05,2024-06-21 21:10:05,delivered,,96000.0,0
100870,15627,1027,9727,5956,promo,promo_ramadan,RAMADAN30,ios,Jakarta Utara,Citadel Suites 3B,2.2,regular,2024-04-11 11:43:39,2024-04-11 12:19:39,2024-04-11 12:27:39,2024-04-11 12:45:39,delivered,,635000.0,190000.0
100871,15628,1372,5673,5681,promo,promo_jan_newyear,NEWYEAR25,web,Jakarta Utara,Cozy Nest Kos No.3,11.0,priority,2024-03-06 19:58:10,2024-03-06 20:17:10,2024-03-06 20:19:10,2024-03-06 20:35:10,delivered,,136000.0,34000.0
100872,15630,1593,1958,3041,organic,,,android,Depok,Vivo Residences 11F,2.4,regular,2024-05-09 13:34:30,2024-05-09 13:52:30,2024-05-09 14:00:30,2024-05-09 14:09:30,delivered,,269000.0,0
100873,15642,1679,7916,7658,organic,,,android,Jakarta Timur,Skybridge Condo 2A,9.1,regular,2024-05-15 21:28:19,2024-05-15 21:43:19,2024-05-15 21:45:19,2024-05-15 22:00:19,delivered,,374000.0,0
100874,15645,1373,4770,6421,organic,,,android,Jakarta Selatan,Citadel Suites 3B,9.7,regular,2024-01-13 19:47:04,2024-01-13 19:57:04,2024-01-13 20:05:04,2024-01-13 20:18:04,delivered,,388000.0,0
100875,15650,1542,8433,5844,organic,,,ios,Tangerang,Pavilion Stay B-6,0.8,regular,2024-05-06 13:52:48,2024-05-06 14:06:48,2024-05-06 14:08:48,2024-05-06 14:16:48,delivered,,167000.0,0
100876,15671,1561,9727,9090,referral,ref_friend_program,,android,Jakarta Barat,Vista Arcade Lt.3,4.1,priority,2024-05-22 11:45:06,2024-05-22 11:58:06,2024-05-22 12:00:06,2024-05-22 12:05:06,delivered,,126000.0,0
100877,15681,1516,4470,3414,paid_social,tiktok_mar,,android,Jakarta Timur,Marketo Hub Lt.4,7.0,priority,2024-01-16 12:26:26,2024-01-16 12:58:26,2024-01-16 13:00:26,2024-01-16 13:14:26,delivered,,194000.0,0
100878,15687,1326,4598,8811,organic,,,ios,Jakarta Pusat,Kos Nomadik Blok A,8.9,regular,2024-03-26 07:56:42,2024-03-26 08:17:42,2024-03-26 08:25:42,2024-03-26 08:42:42,delivered,,463000.0,0
100879,15689,1189,6155,5844,paid_search,brand_kw_feb,,android,Jakarta Pusat,Citadel Suites 3B,10.9,priority,2024-06-07 16:56:19,2024-06-07 17:09:19,2024-06-07 17:12:19,2024-06-07 17:25:19,delivered,,258000.0,0
100880,15709,1284,3286,9090,promo,promo_ramadan,,web,Jakarta Timur,Skybridge Condo 2A,6.7,regular,2024-05-12 23:12:36,2024-05-12 23:32:36,2024-05-12 23:35:36,2024-05-12 23:47:36,delivered,,294000.0,0
100881,15726,1718,2519,4937,paid_social,ig_story_feb,,android,Jakarta Timur,Vivo Residences 11F,10.6,priority,2024-03-31 19:14:06,2024-03-31 20:06:06,2024-03-31 20:13:06,2024-03-31 20:22:06,delivered,,85000.0,0
100882,15736,1591,5673,1018,referral,ref_influencer,INFLUENCER15,ios,Depok,Pavilion Stay B-6,5.5,regular,2024-04-02 23:27:20,2024-04-02 23:37:20,2024-04-02 23:43:20,2024-04-02 23:54:20,delivered,,467000.0,70000.0
100883,15740,1284,6413,4263,organic,,,ios,Jakarta Pusat,Ruko Nexus No.19,3.2,priority,2024-01-21 09:48:23,2024-01-21 10:02:23,2024-01-21 10:09:23,2024-01-21 10:15:23,delivered,,291000.0,0
100884,15756,1133,7201,6934,paid_search,competitor_kw,,ios,Jakarta Timur,Dropbox Urbanio G2,8.4,regular,2024-03-22 21:38:53,2024-03-22 22:00:53,2024-03-22 22:25:53,2024-03-22 22:46:53,delivered,,496000.0,0
100885,15759,1385,4811,4571,organic,,,android,Bekasi,Ruko Nexus No.19,7.1,regular,2024-03-04 14:12:59,2024-03-04 14:25:59,2024-03-04 14:33:59,2024-03-04 14:51:59,delivered,,422000.0,0
100886,15761,1588,1958,2341,paid_search,brand_kw_feb,,android,Jakarta Timur,Plex Office Blk C,5.5,priority,2024-04-26 17:18:15,2024-04-26 17:35:15,2024-04-26 17:40:15,2024-04-26 17:47:15,delivered,,40000.0,0
100887,15764,1097,5010,7209,organic,,,ios,Depok,Urbanio Flat 5C,11.1,priority,2024-03-30 18:26:20,2024-03-30 18:38:20,2024-03-30 18:43:20,2024-03-30 19:00:20,delivered,,469000.0,0
100888,15790,1375,1964,3522,referral,ref_friend_program,,android,Jakarta Pusat,Pavilion Stay B-6,1.4,saver,2024-05-23 15:30:40,2024-05-23 15:48:40,2024-05-23 15:56:40,2024-05-23 16:19:40,delivered,,258000.0,0
100889,15795,1130,6413,2193,organic,,,android,Jakarta Utara,Citadel Suites 3B,2.7,regular,2024-05-04 22:37:53,2024-05-04 22:53:53,2024-05-04 22:57:53,2024-05-04 23:07:53,delivered,,267000.0,0
100890,15802,1608,5673,5526,organic,,,android,Bekasi,Vista Arcade Lt.3,11.4,saver,2024-04-01 16:20:30,2024-04-01 16:42:30,2024-04-01 16:44:30,2024-04-01 17:05:30,delivered,,386000.0,0
100891,15806,1397,5333,3851,organic,,,android,Jakarta Barat,Vista Arcade Lt.3,7.8,regular,2024-04-13 17:06:22,2024-04-13 17:28:22,2024-04-13 17:33:22,2024-04-13 17:46:22,delivered,,144000.0,0
100892,15813,1308,2604,9565,referral,ref_friend_program,FRIENDREF,android,Jakarta Utara,Cozy Nest Kos No.3,11.1,regular,2024-06-27 17:57:01,2024-06-27 18:09:01,2024-06-27 18:16:01,2024-06-27 18:35:01,delivered,,165000.0,25000.0
100893,15822,1327,5371,2193,organic,,,android,Jakarta Timur,Griyand Tower 8F,4.9,regular,2024-05-15 09:28:38,2024-05-15 09:48:38,2024-05-15 09:50:38,2024-05-15 09:59:38,delivered,,501000.0,0
100894,15826,1092,2235,5291,organic,,,android,Jakarta Barat,Dropbox Urbanio G2,5.8,priority,2024-03-01 08:02:36,2024-03-01 08:16:36,2024-03-01 08:18:36,2024-03-01 08:29:36,delivered,,81000.0,0
100895,15832,1237,9727,8119,referral,ref_friend_program,,ios,Depok,Kos Urbanest Lt.2,3.3,regular,2024-06-27 07:10:06,2024-06-27 07:27:06,2024-06-27 07:32:06,2024-06-27 07:42:06,delivered,,555000.0,0
100896,15838,1765,9928,4920,paid_search,competitor_kw,,ios,Depok,Marketo Hub Lt.4,6.4,regular,2024-04-23 15:50:00,2024-04-23 16:13:00,2024-04-23 16:18:00,2024-04-23 16:33:00,delivered,,239000.0,0
100897,15842,1492,8668,4585,promo,promo_feb_valentine,,web,Depok,Ruko Shopville No.34,10.7,saver,2024-01-14 20:16:07,2024-01-14 20:37:07,2024-01-14 20:40:07,2024-01-14 21:03:07,delivered,,534000.0,0
100898,15846,1187,6413,8622,organic,,,ios,Bekasi,Griyand Tower 8F,6.3,regular,2024-01-09 14:58:09,2024-01-09 15:16:09,2024-01-09 15:19:09,2024-01-09 15:27:09,delivered,,297000.0,0
100899,15849,1045,2084,5573,promo,promo_ramadan,RAMADAN30,ios,Depok,Vivo Residences 11F,1.9,saver,2024-04-21 20:15:33,2024-04-21 21:01:33,2024-04-21 21:09:33,2024-04-21 21:35:33,delivered,,102000.0,31000.0
100900,15851,1650,7118,9698,organic,,,android,Tangerang,Cozy Nest Kos No.3,5.3,regular,2024-02-01 16:47:14,2024-02-01 17:03:14,2024-02-01 17:10:14,2024-02-01 17:31:14,delivered,,133000.0,0
100901,15862,1006,3724,7209,promo,promo_feb_valentine,LOVE20,android,Depok,Mall Grandio Loker G1,5.1,regular,2024-05-26 16:04:24,2024-05-26 16:34:24,2024-05-26 16:40:24,2024-05-26 16:49:24,delivered,,269000.0,54000.0
100902,15867,1468,2604,9167,organic,,,android,Jakarta Pusat,Ruko Shopville No.34,10.3,regular,2024-01-10 22:08:44,2024-01-10 22:26:44,2024-01-10 22:31:44,,cancelled,out_of_stock,456000.0,0
100903,15869,1507,9727,1753,paid_search,competitor_kw,,android,Jakarta Barat,Plex Office Blk C,4.6,priority,2024-05-18 23:56:55,2024-05-19 00:22:55,2024-05-19 00:24:55,2024-05-19 00:29:55,delivered,,285000.0,0
100904,15881,1050,2519,1452,paid_search,brand_kw_feb,,android,Jakarta Barat,Marketo Hub Lt.4,5.0,priority,2024-06-11 21:47:00,2024-06-11 22:00:00,2024-06-11 22:03:00,2024-06-11 22:16:00,delivered,,322000.0,0
100905,15887,1439,7939,5033,organic,,,android,Tangerang,Kos Tranquilo No.7,11.5,saver,2024-01-06 17:04:20,2024-01-06 17:13:20,2024-01-06 17:17:20,2024-01-06 17:31:20,delivered,,63000.0,0
100906,15903,1768,7939,6460,paid_search,competitor_kw,,android,Jakarta Pusat,Dropbox Urbanio G2,9.5,saver,2024-06-07 15:06:02,2024-06-07 15:29:02,2024-06-07 15:33:02,2024-06-07 15:55:02,delivered,,286000.0,0
100907,15915,1268,7570,6813,paid_social,tiktok_mar,,android,Jakarta Barat,Kos Tranquilo No.7,9.5,regular,2024-01-09 23:55:21,2024-01-10 00:11:21,2024-01-10 00:16:21,2024-01-10 00:37:21,delivered,,296000.0,0
100908,15916,1736,4811,2876,referral,ref_friend_program,,android,Jakarta Selatan,Vivo Residences 11F,2.5,regular,2024-02-13 19:07:23,2024-02-13 19:32:23,2024-02-13 19:34:23,2024-02-13 19:47:23,delivered,,358000.0,0
100909,15917,1616,9348,1320,paid_social,ig_reel_jan,,ios,Jakarta Barat,Urbanio Flat 5C,3.2,saver,2024-02-13 12:49:34,2024-02-13 13:31:34,2024-02-13 13:36:34,2024-02-13 14:04:34,delivered,,306000.0,0
100910,15923,1643,2824,1753,promo,promo_ramadan,RAMADAN30,ios,Jakarta Timur,Vivo Residences 11F,10.7,priority,2024-04-19 17:01:57,2024-04-19 17:13:57,2024-04-19 17:21:57,2024-04-19 17:40:57,delivered,,340000.0,102000.0
100911,15924,1263,4752,5847,promo,promo_jan_newyear,NEWYEAR25,android,Depok,Vivo Residences 11F,11.9,regular,2024-03-22 20:27:44,2024-03-22 20:39:44,2024-03-22 20:41:44,2024-03-22 20:57:44,delivered,,539000.0,135000.0
100912,15925,1744,5889,6439,referral,ref_influencer,,android,Tangerang,Kos Tranquilo No.7,8.4,regular,2024-05-11 14:23:53,2024-05-11 14:38:53,2024-05-11 14:40:53,2024-05-11 14:59:53,delivered,,198000.0,0
100913,15927,1244,7396,7798,organic,,,ios,Jakarta Utara,Plex Office Blk C,1.1,priority,2024-01-30 07:32:43,2024-01-30 07:46:43,2024-01-30 07:48:43,2024-01-30 08:03:43,delivered,,307000.0,0
100914,15935,1376,7201,9565,promo,promo_ramadan,RAMADAN30,android,Jakarta Timur,Mall Grandio Loker G1,2.5,regular,2024-06-24 00:03:26,2024-06-24 00:21:26,2024-06-24 00:27:26,2024-06-24 00:42:26,delivered,,38000.0,11000.0
100915,15936,1640,8668,9548,organic,,,android,Depok,Cozy Nest Kos No.3,7.7,regular,2024-03-24 13:20:31,2024-03-24 13:43:31,2024-03-24 13:47:31,2024-03-24 14:01:31,delivered,,330000.0,0
100916,15947,1069,8744,2638,referral,ref_friend_program,,ios,Bekasi,Vivo Residences 11F,2.4,regular,2024-01-15 15:52:15,2024-01-15 16:11:15,2024-01-15 16:13:15,2024-01-15 16:28:15,delivered,,490000.0,0
100917,15954,1478,3724,5000,organic,,,android,Jakarta Timur,Kos Tranquilo No.7,5.6,saver,2024-05-20 14:15:40,2024-05-20 14:30:40,2024-05-20 14:38:40,2024-05-20 14:54:40,delivered,,297000.0,0
100918,15956,1366,4770,5033,paid_social,ig_reel_jan,,ios,Jakarta Pusat,Pavilion Stay B-6,7.6,priority,2024-05-14 13:56:46,2024-05-14 14:11:46,2024-05-14 14:19:46,2024-05-14 14:44:46,delivered,,36000.0,0
100919,15966,1685,7570,8564,organic,,,android,Jakarta Pusat,Griyand Tower 8F,3.3,saver,2024-01-01 21:39:39,2024-01-01 21:48:39,2024-01-01 21:51:39,2024-01-01 22:05:39,delivered,,81000.0,0
100920,15971,1309,7916,9022,paid_search,competitor_kw,,ios,Jakarta Selatan,Kos Urbanest Lt.2,5.4,regular,2024-05-07 20:20:34,2024-05-07 20:54:34,2024-05-07 20:59:34,2024-05-07 21:14:34,delivered,,524000.0,0
100921,15979,1172,5673,7512,referral,ref_friend_program,,ios,Depok,Urbanio Flat 5C,6.7,saver,2024-05-06 19:18:47,2024-05-06 19:37:47,2024-05-06 19:45:47,2024-05-06 20:09:47,delivered,,293000.0,0
100922,15989,1386,5333,7658,paid_search,competitor_kw,,web,Jakarta Barat,Cozy Nest Kos No.3,7.0,saver,2024-02-18 09:02:53,2024-02-18 09:19:53,2024-02-18 09:23:53,2024-02-18 09:53:53,delivered,,60000.0,0
100923,15997,1407,3724,2625,organic,,,android,Jakarta Utara,Mall Grandio Loker G1,3.5,priority,2024-04-18 13:04:35,2024-04-18 13:21:35,2024-04-18 13:24:35,2024-04-18 13:32:35,delivered,,198000.0,0
100924,16000,1438,4770,1423,paid_search,brand_kw_jan,,ios,Bekasi,Skybridge Condo 2A,3.5,priority,2024-05-18 22:17:39,2024-05-18 22:29:39,2024-05-18 22:35:39,2024-05-18 22:40:39,delivered,,158000.0,0
100925,16001,1770,7118,6934,promo,promo_ramadan,,ios,Depok,Plex Office Blk C,3.4,regular,2024-04-08 14:04:35,2024-04-08 14:24:35,2024-04-08 14:36:35,2024-04-08 14:44:35,delivered,,416000.0,0
100926,16009,1106,1241,5033,organic,,,android,Jakarta Pusat,Grandioso Mall Loker,4.6,saver,2024-04-25 10:34:58,2024-04-25 10:52:58,2024-04-25 10:54:58,2024-04-25 11:17:58,delivered,,80000.0,0
100927,16010,1688,6977,4613,referral,ref_friend_program,,android,Jakarta Pusat,Vista Arcade Lt.3,9.2,priority,2024-02-26 11:58:09,2024-02-26 12:12:09,2024-02-26 12:16:09,2024-02-26 12:25:09,delivered,,253000.0,0
100928,16013,1426,5061,4728,organic,,,ios,Jakarta Selatan,Ruko Nexus No.19,11.8,priority,2024-06-04 17:51:20,2024-06-04 18:10:20,2024-06-04 18:14:20,2024-06-04 18:26:20,delivered,,178000.0,0
100929,16021,1383,2424,3573,organic,,,android,Depok,Kos Urbanest Lt.2,8.3,regular,2024-06-02 09:57:38,2024-06-02 10:14:38,2024-06-02 10:18:38,2024-06-02 10:31:38,delivered,,296000.0,0
100930,16035,1229,3296,3870,paid_search,brand_kw_feb,,ios,Jakarta Pusat,Pavilion Stay B-6,6.6,regular,2024-05-01 15:35:45,2024-05-01 15:53:45,2024-05-01 16:01:45,2024-05-01 16:22:45,delivered,,213000.0,0
100931,16041,1629,8433,9698,paid_search,competitor_kw,,ios,Bekasi,Ruko Shopville No.34,9.2,regular,2024-03-22 18:36:25,2024-03-22 18:53:25,2024-03-22 19:00:25,2024-03-22 19:20:25,delivered,,256000.0,0
100932,16048,1213,1188,3522,referral,ref_influencer,INFLUENCER15,ios,Jakarta Pusat,Dropbox Urbanio G2,1.5,regular,2024-05-07 20:18:09,2024-05-07 20:38:09,2024-05-07 20:45:09,2024-05-07 20:54:09,delivered,,314000.0,47000.0
100933,16049,1297,5371,4571,paid_search,brand_kw_jan,,android,Jakarta Pusat,Kos Tranquilo No.7,9.8,priority,2024-06-28 19:31:19,2024-06-28 19:39:19,2024-06-28 19:41:19,2024-06-28 19:49:19,delivered,,211000.0,0
100934,16050,1339,5333,8141,organic,,,android,Jakarta Timur,Dropbox Urbanio G2,3.0,saver,2024-03-26 08:41:39,2024-03-26 08:56:39,2024-03-26 09:00:39,2024-03-26 09:16:39,delivered,,605000.0,0
100935,16063,1158,4119,2612,organic,,,ios,Jakarta Barat,Ruko Shopville No.34,2.1,regular,2024-04-30 21:27:15,2024-04-30 21:52:15,2024-04-30 21:55:15,2024-04-30 22:06:15,delivered,,200000.0,0
100936,16064,1337,9348,5847,promo,promo_ramadan,RAMADAN30,ios,Depok,Pavilion Stay B-6,11.2,saver,2024-01-27 18:27:18,2024-01-27 18:49:18,2024-01-27 19:25:18,2024-01-27 19:39:18,delivered,,451000.0,135000.0
100937,16065,1041,2790,2419,paid_search,competitor_kw,,android,Jakarta Barat,Kos Tranquilo No.7,6.6,saver,2024-04-29 10:24:40,2024-04-29 10:48:40,2024-04-29 10:53:40,2024-04-29 11:21:40,delivered,,186000.0,0
100938,16067,1719,2612,5118,paid_social,tiktok_mar,,android,Depok,Vista Arcade Lt.3,0.7,regular,2024-02-25 14:20:28,2024-02-25 14:34:28,2024-02-25 14:42:28,2024-02-25 15:00:28,delivered,,123000.0,0
100939,16069,1115,9830,3573,paid_social,ig_reel_jan,,android,Jakarta Selatan,Apartemen Residenz B-12,10.4,regular,2024-05-27 12:55:33,2024-05-27 13:42:33,2024-05-27 13:50:33,2024-05-27 14:00:33,delivered,,103000.0,0
100940,16079,1312,2824,9327,referral,ref_friend_program,,android,Jakarta Barat,Kos Nomadik Blok A,8.9,priority,2024-04-18 19:23:01,2024-04-18 19:40:01,2024-04-18 19:48:01,2024-04-18 20:05:01,delivered,,302000.0,0
100941,16083,1243,2290,3851,organic,,,web,Jakarta Barat,Mall Grandio Loker G1,3.9,priority,2024-05-17 13:40:41,2024-05-17 13:51:41,2024-05-17 13:56:41,2024-05-17 14:10:41,delivered,,378000.0,0
100942,16088,1341,6155,3471,referral,ref_friend_program,FRIENDREF,android,Bekasi,Blok Metropol D-08,1.3,regular,2024-04-26 12:35:36,2024-04-26 12:50:36,2024-04-26 12:52:36,2024-04-26 13:08:36,delivered,,301000.0,45000.0
100943,16093,1350,3286,2832,paid_search,brand_kw_feb,,android,Jakarta Barat,Griyand Tower 8F,3.9,regular,2024-02-19 13:34:24,2024-02-19 13:54:24,2024-02-19 14:25:24,2024-02-19 14:44:24,delivered,,183000.0,0
100944,16095,1092,8744,2341,promo,promo_ramadan,,ios,Jakarta Utara,Plex Office Blk C,9.3,regular,2024-04-05 17:58:37,2024-04-05 18:08:37,2024-04-05 18:14:37,2024-04-05 18:28:37,delivered,,56000.0,0
100945,16106,1796,8744,9117,referral,ref_friend_program,,web,Jakarta Utara,Cozy Nest Kos No.3,11.0,regular,2024-02-18 20:53:11,2024-02-18 21:39:11,2024-02-18 21:47:11,2024-02-18 22:01:11,delivered,,234000.0,0
100946,16107,1304,8668,8564,paid_search,brand_kw_feb,,android,Bekasi,Dropbox Urbanio G2,1.3,regular,2024-04-05 18:44:44,2024-04-05 19:33:44,2024-04-05 19:41:44,2024-04-05 19:52:44,delivered,,518000.0,0
100947,16121,1757,3286,4033,organic,,,ios,Jakarta Selatan,Pavilion Stay B-6,1.0,regular,2024-04-06 07:11:51,2024-04-06 07:22:51,2024-04-06 07:25:51,2024-04-06 07:40:51,delivered,,119000.0,0
100948,16129,1307,8744,7745,promo,promo_feb_valentine,,android,Depok,Apartemen Residenz B-12,2.9,regular,2024-03-19 19:14:11,2024-03-19 19:30:11,2024-03-19 19:33:11,2024-03-19 19:49:11,delivered,,310000.0,0
100949,16149,1043,6977,5719,referral,ref_influencer,,android,Jakarta Utara,Pavilion Stay B-6,4.3,saver,2024-05-18 22:17:47,2024-05-18 22:28:47,2024-05-18 22:34:47,2024-05-18 22:50:47,delivered,,76000.0,0
100950,16153,1298,7118,7484,promo,promo_jan_newyear,,ios,Jakarta Barat,Ruko Shopville No.34,8.6,saver,2024-06-25 17:59:49,2024-06-25 18:14:49,2024-06-25 18:16:49,2024-06-25 18:34:49,delivered,,224000.0,0
100951,16158,1332,6413,5847,referral,ref_influencer,INFLUENCER15,web,Jakarta Selatan,Kos Tranquilo No.7,11.2,regular,2024-03-20 19:06:12,2024-03-20 19:28:12,2024-03-20 19:36:12,2024-03-20 19:44:12,delivered,,367000.0,55000.0
100952,16161,1541,7543,2832,paid_search,competitor_kw,,ios,Jakarta Timur,Mall Grandio Loker G1,8.7,saver,2024-03-25 23:47:14,2024-03-26 00:00:14,2024-03-26 00:02:14,2024-03-26 00:25:14,delivered,,354000.0,0
100953,16164,1643,7543,3546,organic,,,android,Jakarta Selatan,Apartemen Residenz B-12,7.4,saver,2024-06-15 23:34:43,2024-06-15 23:44:43,2024-06-15 23:50:43,2024-06-16 00:18:43,delivered,,76000.0,0
100954,16178,1306,8668,5901,referral,ref_friend_program,,ios,Jakarta Utara,Cozy Nest Kos No.3,6.1,saver,2024-04-09 22:20:37,2024-04-09 22:33:37,2024-04-09 22:37:37,2024-04-09 22:56:37,delivered,,156000.0,0
100955,16179,1642,2832,7455,paid_social,ig_reel_jan,,android,Bekasi,Citadel Suites 3B,2.3,saver,2024-03-06 08:06:52,2024-03-06 08:13:52,2024-03-06 08:17:52,2024-03-06 08:50:52,delivered,,309000.0,0
100956,16181,1355,7570,2341,referral,ref_friend_program,,android,Bekasi,Urbanio Flat 5C,2.1,regular,2024-05-03 12:18:34,2024-05-03 12:37:34,2024-05-03 12:40:34,2024-05-03 12:55:34,delivered,,94000.0,0
100957,16194,1320,3286,5719,promo,promo_feb_valentine,,android,Jakarta Utara,Dropbox Urbanio G2,8.3,saver,2024-05-04 15:30:12,2024-05-04 15:41:12,2024-05-04 15:43:12,2024-05-04 16:09:12,delivered,,52000.0,0
100958,16202,1695,8744,9327,organic,,,android,Jakarta Timur,Citadel Suites 3B,1.6,regular,2024-01-28 19:03:38,2024-01-28 19:12:38,2024-01-28 19:18:38,2024-01-28 19:38:38,delivered,,294000.0,0
100959,16210,1457,1241,3414,paid_search,brand_kw_jan,,web,Jakarta Barat,Marketo Hub Lt.4,6.8,regular,2024-03-18 14:12:23,2024-03-18 14:24:23,2024-03-18 14:26:23,2024-03-18 14:48:23,delivered,,94000.0,0
100960,16221,1605,9928,4033,paid_social,ig_story_feb,,android,Jakarta Selatan,Kos Urbanest Lt.2,4.2,priority,2024-06-09 10:03:59,2024-06-09 10:20:59,2024-06-09 10:28:59,2024-06-09 10:39:59,delivered,,300000.0,0
100961,16222,1487,2824,2419,organic,,,android,Jakarta Barat,Kos Urbanest Lt.2,2.9,regular,2024-05-02 20:52:32,2024-05-02 21:11:32,2024-05-02 21:19:32,2024-05-02 21:34:32,delivered,,251000.0,0
100962,16225,1261,7118,4033,organic,,,ios,Jakarta Barat,Ruko Nexus No.19,11.9,regular,2024-01-23 12:34:42,2024-01-23 12:45:42,2024-01-23 12:48:42,2024-01-23 12:56:42,delivered,,167000.0,0
100963,16233,1154,4811,6421,paid_search,brand_kw_feb,,ios,Tangerang,Kos Urbanest Lt.2,1.1,saver,2024-01-20 13:07:42,2024-01-20 13:17:42,2024-01-20 13:20:42,2024-01-20 13:38:42,delivered,,216000.0,0
100964,16240,1272,5333,1423,referral,ref_friend_program,,ios,Jakarta Pusat,Blok Metropol D-08,4.0,priority,2024-05-07 10:44:20,2024-05-07 10:52:20,2024-05-07 10:57:20,2024-05-07 11:11:20,delivered,,160000.0,0
100965,16242,1366,3705,5681,promo,promo_jan_newyear,,android,Jakarta Utara,Vivo Residences 11F,6.0,regular,2024-03-05 11:52:21,2024-03-05 12:24:21,2024-03-05 12:31:21,2024-03-05 12:39:21,delivered,,565000.0,0
100966,16244,1450,2235,3041,promo,promo_feb_valentine,LOVE20,android,Tangerang,Vista Arcade Lt.3,1.8,saver,2024-05-16 20:21:31,2024-05-16 20:37:31,2024-05-16 20:41:31,2024-05-16 20:54:31,delivered,,612000.0,122000.0
100967,16275,1756,9928,5325,promo,promo_feb_valentine,,ios,Jakarta Timur,Mall Grandio Loker G1,11.5,priority,2024-02-01 13:54:44,2024-02-01 14:15:44,2024-02-01 14:41:44,2024-02-01 15:00:44,delivered,,148000.0,0
100968,16277,1396,9928,5844,promo,promo_ramadan,,android,Jakarta Utara,Vista Arcade Lt.3,8.1,regular,2024-05-18 08:12:08,2024-05-18 08:33:08,2024-05-18 08:38:08,2024-05-18 08:46:08,delivered,,256000.0,0
100969,16279,1666,4752,8438,organic,,,android,Jakarta Utara,Kos Tranquilo No.7,10.2,saver,2024-04-06 22:45:10,2024-04-06 23:09:10,2024-04-06 23:17:10,2024-04-06 23:44:10,delivered,,20000.0,0
100970,16308,1011,5889,2442,organic,,,android,Jakarta Barat,Cozy Nest Kos No.3,3.6,regular,2024-02-04 21:56:59,2024-02-04 22:29:59,2024-02-04 22:37:59,2024-02-04 22:54:59,delivered,,503000.0,0
100971,16328,1459,6413,7209,promo,promo_ramadan,,android,Depok,Griyand Tower 8F,4.2,saver,2024-02-27 13:36:36,2024-02-27 14:19:36,2024-02-27 14:24:36,2024-02-27 14:47:36,delivered,,293000.0,0
100972,16334,1055,7939,3900,paid_search,brand_kw_jan,,android,Tangerang,Marketo Hub Lt.4,4.8,saver,2024-06-21 17:32:39,2024-06-21 17:56:39,2024-06-21 17:59:39,2024-06-21 18:15:39,delivered,,530000.0,0
100973,16344,1533,8517,3361,promo,promo_ramadan,RAMADAN30,android,Jakarta Barat,Dropbox Urbanio G2,7.6,saver,2024-01-17 23:10:37,2024-01-17 23:31:37,2024-01-17 23:34:37,2024-01-17 23:53:37,delivered,,148000.0,44000.0
100974,16348,1626,6038,5681,promo,promo_feb_valentine,,ios,Jakarta Selatan,Grandioso Mall Loker,8.0,regular,2024-01-03 12:15:41,2024-01-03 12:54:41,2024-01-03 12:58:41,2024-01-03 13:13:41,delivered,,347000.0,0
100975,16353,1194,4811,1423,promo,promo_feb_valentine,LOVE20,android,Jakarta Utara,Citadel Suites 3B,7.9,regular,2024-02-08 19:20:21,2024-02-08 19:34:21,2024-02-08 19:38:21,2024-02-08 19:55:21,delivered,,87000.0,17000.0
100976,16355,1647,9348,8616,organic,,,ios,Depok,Kos Urbanest Lt.2,6.9,priority,2024-06-21 18:40:23,2024-06-21 19:03:23,2024-06-21 19:21:23,2024-06-21 19:35:23,delivered,,145000.0,0
100977,16370,1409,7570,7389,paid_social,tiktok_mar,,ios,Jakarta Barat,Vista Arcade Lt.3,8.1,saver,2024-01-11 15:42:48,2024-01-11 15:56:48,2024-01-11 16:00:48,2024-01-11 16:18:48,delivered,,145000.0,0
100978,16382,1528,6925,3546,organic,,,android,Jakarta Timur,Ruko Nexus No.19,7.9,saver,2024-01-02 23:08:31,2024-01-02 23:24:31,2024-01-02 23:27:31,2024-01-02 23:47:31,delivered,,117000.0,0
100979,16384,1263,8433,2625,organic,,,android,Jakarta Utara,Dropbox Urbanio G2,9.0,priority,2024-04-05 16:24:38,2024-04-05 16:38:38,2024-04-05 16:40:38,2024-04-05 16:53:38,delivered,,444000.0,0
100980,16400,1542,2824,2876,referral,ref_friend_program,FRIENDREF,ios,Jakarta Selatan,Kos Tranquilo No.7,8.1,priority,2024-01-18 11:07:19,2024-01-18 11:27:19,2024-01-18 11:35:19,2024-01-18 11:43:19,delivered,,68000.0,10000.0
