item_id,order_id,item_name,cuisine_type,unit_price,quantity
2316,100939,Kebab,Middle Eastern,28000.0,2
2317,100940,Soto Ayam,Indonesian,38000.0,2
2318,100940,Ayam Geprek,Indonesian,64000.0,1
2319,100940,Gado-Gado,Indonesian,16000.0,3
2320,100940,Nasi Padang,Indonesian,38000.0,3
2321,100941,Dim Sum,Chinese,80000.0,3
2322,100941,Fried Rice,Chinese,46000.0,3
2323,100942,Spring Roll,Chinese,84000.0,2
2324,100942,Dim Sum,Chinese,39000.0,1
2325,100942,Peking Duck,Chinese,33000.0,2
2326,100942,Wonton Soup,Chinese,28000.0,1
2327,100943,Gyudon,Japanese,41000.0,2
2328,100943,Tempura,Japanese,29000.0,1
2329,100943,Udon,Japanese,24000.0,3
2330,100944,Kebab,Middle Eastern,28000.0,2
2331,100945,Shawarma,Middle Eastern,78000.0,3
2332,100946,Pasta,Western,43000.0,2
2333,100946,Club Sandwich,Western,48000.0,3
2334,100946,Grilled Chicken,Western,68000.0,2
2335,100946,Caesar Salad,Western,76000.0,2
2336,100947,Sushi Set,Japanese,19000.0,2
2337,100947,Tempura,Japanese,56000.0,1
2338,100947,Udon,Japanese,25000.0,1
2339,100948,Shawarma,Middle Eastern,27000.0,2
2340,100948,Fattoush,Middle Eastern,33000.0,3
2341,100948,Lamb Chops,Middle Eastern,49000.0,2
2342,100948,Hummus Plate,Middle Eastern,59000.0,1
2343,100949,Fattoush,Middle Eastern,18000.0,2
2344,100949,Falafel,Middle Eastern,20000.0,2
2345,100950,Boba Tea,Dessert & Drinks,65000.0,2
2346,100950,Crepes,Dessert & Drinks,32000.0,1
2347,100950,Churros,Dessert & Drinks,31000.0,2
2348,100951,Spring Roll,Chinese,67000.0,2
2349,100951,Fried Rice,Chinese,22000.0,2
2350,100951,Wonton Soup,Chinese,63000.0,3
2351,100952,Dal Tadka,Indian,57000.0,2
2352,100952,Naan,Indian,80000.0,3
2353,100953,Palak Paneer,Indian,18000.0,1
2354,100953,Naan,Indian,29000.0,2
2355,100954,Grilled Chicken,Western,16000.0,3
2356,100954,Burger,Western,36000.0,3
2357,100955,Katsu Curry,Japanese,82000.0,3
2358,100955,Takoyaki,Japanese,63000.0,1
2359,100956,Crepes,Dessert & Drinks,46000.0,1
2360,100956,Ice Cream,Dessert & Drinks,24000.0,2
2361,100957,Sushi Set,Japanese,52000.0,1
2362,100958,Lamb Chops,Middle Eastern,26000.0,3
2363,100958,Hummus Plate,Middle Eastern,72000.0,3
2364,100959,Hummus Plate,Middle Eastern,47000.0,2
2365,100960,Kimbap,Korean,72000.0,1
2366,100960,Korean BBQ,Korean,70000.0,3
2367,100960,Bulgogi,Korean,18000.0,1
2368,100961,Mie Goreng,Indonesian,79000.0,1
2369,100961,Bakso,Indonesian,38000.0,1
2370,100961,Nasi Padang,Indonesian,67000.0,2
2371,100962,Milkshake,Dessert & Drinks,75000.0,2
2372,100962,Crepes,Dessert & Drinks,17000.0,1
2373,100963,Dim Sum,Chinese,72000.0,3
2374,100964,Gado-Gado,Indonesian,27000.0,3
2375,100964,Ayam Geprek,Indonesian,79000.0,1
2376,100965,Falafel,Middle Eastern,83000.0,3
2377,100965,Shawarma,Middle Eastern,78000.0,3
2378,100965,Manakish,Middle Eastern,41000.0,2
2379,100966,Peking Duck,Chinese,71000.0,2
2380,100966,Wonton Soup,Chinese,63000.0,2
2381,100966,Chop Suey,Chinese,49000.0,2
2382,100966,Fried Rice,Chinese,82000.0,3
2383,100967,Tteokbokki,Korean,22000.0,2
2384,100967,Kimbap,Korean,52000.0,2
2385,100968,Bibimbap,Korean,52000.0,3
2386,100968,Kimchi Jjigae,Korean,50000.0,2
2387,100969,Sushi Set,Japanese,20000.0,1
2388,100970,Crepes,Dessert & Drinks,73000.0,3
2389,100970,Boba Tea,Dessert & Drinks,67000.0,3
2390,100970,Milkshake,Dessert & Drinks,83000.0,1
2391,100971,Dumplings,Chinese,85000.0,3
2392,100971,Fried Rice,Chinese,38000.0,1
2393,100972,Cheesecake,Dessert & Drinks,57000.0,1
2394,100972,Ice Cream,Dessert & Drinks,63000.0,2
2395,100972,Crepes,Dessert & Drinks,58000.0,2
2396,100972,Churros,Dessert & Drinks,77000.0,3
2397,100973,Sundubu Jjigae,Korean,70000.0,1
2398,100973,Kimchi Jjigae,Korean,78000.0,1
2399,100974,Fish & Chips,Western,84000.0,3
2400,100974,Burger,Western,37000.0,2
2401,100974,Steak,Western,21000.0,1
2402,100975,Noodle Soup,Chinese,19000.0,3
2403,100975,Dumplings,Chinese,30000.0,1
2404,100976,Crepes,Dessert & Drinks,67000.0,1
2405,100976,Churros,Dessert & Drinks,78000.0,1
2406,100977,Waffle,Dessert & Drinks,21000.0,1
2407,100977,Crepes,Dessert & Drinks,67000.0,1
2408,100977,Matcha Latte,Dessert & Drinks,57000.0,1
2409,100978,Caesar Salad,Western,19000.0,2
2410,100978,Pasta,Western,19000.0,3
2411,100978,Burger,Western,22000.0,1
2412,100979,Shawarma,Middle Eastern,60000.0,2
2413,100979,Mezze Platter,Middle Eastern,66000.0,1
2414,100979,Manakish,Middle Eastern,55000.0,2
2415,100979,Kebab,Middle Eastern,74000.0,2
2416,100980,Bakso,Indonesian,34000.0,2
2417,100981,Spring Roll,Chinese,27000.0,3
2418,100981,Chop Suey,Chinese,54000.0,3
2419,100981,Wonton Soup,Chinese,84000.0,3
2420,100982,Pasta,Western,78000.0,3
2421,100982,Club Sandwich,Western,34000.0,3
2422,100982,Burger,Western,73000.0,2
2423,100983,Tempura,Japanese,22000.0,2
2424,100983,Sushi Set,Japanese,35000.0,3
2425,100984,Onigiri,Japanese,47000.0,2
2426,100984,Gyudon,Japanese,22000.0,1
2427,100984,Sushi Set,Japanese,69000.0,1
2428,100984,Takoyaki,Japanese,42000.0,2
2429,100985,Nasi Goreng,Indonesian,20000.0,2
2430,100985,Nasi Padang,Indonesian,26000.0,3
2431,100985,Soto Ayam,Indonesian,65000.0,3
2432,100985,Bakso,Indonesian,28000.0,3
2433,100986,Pasta,Western,29000.0,2
2434,100986,Grilled Chicken,Western,29000.0,2
2435,100987,Butter Chicken,Indian,77000.0,2
2436,100987,Dal Tadka,Indian,22000.0,2
2437,100987,Biryani,Indian,79000.0,2
2438,100988,Wonton Soup,Chinese,62000.0,3
2439,100988,Dumplings,Chinese,28000.0,2
2440,100989,Fish & Chips,Western,19000.0,3
2441,100989,Pasta,Western,55000.0,3
2442,100989,BBQ Ribs,Western,79000.0,3
2443,100990,Cheesecake,Dessert & Drinks,43000.0,1
2444,100990,Milkshake,Dessert & Drinks,55000.0,2
2445,100990,Ice Cream,Dessert & Drinks,24000.0,3
2446,100991,Shawarma,Middle Eastern,44000.0,2
2447,100991,Falafel,Middle Eastern,24000.0,2
2448,100992,Butter Chicken,Indian,79000.0,2
2449,100993,Gado-Gado,Indonesian,49000.0,1
2450,100994,Caesar Salad,Western,58000.0,2
2451,100994,Steak,Western,83000.0,2
2452,100994,Grilled Chicken,Western,71000.0,3
2453,100994,Burger,Western,19000.0,2
2454,100995,Rendang,Indonesian,83000.0,3
2455,100995,Nasi Padang,Indonesian,25000.0,3
2456,100995,Nasi Goreng,Indonesian,69000.0,1
2457,100995,Gado-Gado,Indonesian,20000.0,2
2458,100996,Tempura,Japanese,25000.0,2
2459,100997,Tteokbokki,Korean,60000.0,3
2460,100998,Kimbap,Korean,75000.0,2
2461,100999,Onigiri,Japanese,82000.0,3
2462,100999,Sushi Set,Japanese,84000.0,3
2463,100999,Tempura,Japanese,63000.0,1
2464,100999,Ramen,Japanese,62000.0,3
2465,101000,Samosa,Indian,36000.0,2
2466,101001,Samosa,Indian,37000.0,3
2467,101001,Tandoori Chicken,Indian,67000.0,1
2468,101001,Palak Paneer,Indian,24000.0,2
2469,101001,Butter Chicken,Indian,83000.0,2
2470,101002,Crepes,Dessert & Drinks,71000.0,3
2471,101002,Waffle,Dessert & Drinks,72000.0,1
2472,101003,BBQ Ribs,Western,62000.0,1
2473,101003,Fish & Chips,Western,32000.0,2
2474,101004,Mezze Platter,Middle Eastern,78000.0,1
2475,101004,Falafel,Middle Eastern,59000.0,2
2476,101005,Bulgogi,Korean,76000.0,3
2477,101005,Kimbap,Korean,78000.0,2
2478,101006,Sushi Set,Japanese,46000.0,1
2479,101007,Fish & Chips,Western,40000.0,2
2480,101007,BBQ Ribs,Western,32000.0,2
2481,101008,Rendang,Indonesian,49000.0,1
2482,101008,Nasi Padang,Indonesian,81000.0,1
2483,101008,Ayam Geprek,Indonesian,61000.0,1
2484,101009,Nasi Goreng,Indonesian,60000.0,2
2485,101009,Nasi Padang,Indonesian,83000.0,1
2486,101010,Boba Tea,Dessert & Drinks,22000.0,1
2487,101011,Caesar Salad,Western,84000.0,1
2488,101011,BBQ Ribs,Western,22000.0,1
2489,101012,Steak,Western,52000.0,2
2490,101012,Caesar Salad,Western,70000.0,3
2491,101012,Grilled Chicken,Western,17000.0,3
2492,101012,BBQ Ribs,Western,78000.0,1
2493,101013,Butter Chicken,Indian,62000.0,1
2494,101014,Samosa,Indian,66000.0,1
2495,101015,Onigiri,Japanese,30000.0,2
2496,101016,Biryani,Indian,82000.0,1
2497,101016,Butter Chicken,Indian,58000.0,2
2498,101017,Fried Rice,Chinese,17000.0,2
2499,101017,Chop Suey,Chinese,76000.0,2
2500,101017,Peking Duck,Chinese,84000.0,2
2501,101017,Dumplings,Chinese,78000.0,1
2502,101018,Kebab,Middle Eastern,42000.0,2
2503,101018,Shawarma,Middle Eastern,32000.0,3
2504,101018,Manakish,Middle Eastern,37000.0,3
2505,101018,Hummus Plate,Middle Eastern,64000.0,1
2506,101019,Ice Cream,Dessert & Drinks,18000.0,3
2507,101019,Boba Tea,Dessert & Drinks,66000.0,1
2508,101019,Matcha Latte,Dessert & Drinks,28000.0,3
2509,101019,Crepes,Dessert & Drinks,64000.0,3
2510,101020,Katsu Curry,Japanese,56000.0,2
2511,101021,Cheesecake,Dessert & Drinks,56000.0,3
2512,101021,Milkshake,Dessert & Drinks,76000.0,1
2513,101021,Waffle,Dessert & Drinks,54000.0,2
2514,101022,Nasi Padang,Indonesian,53000.0,1
2515,101022,Nasi Goreng,Indonesian,16000.0,2
2516,101022,Ayam Geprek,Indonesian,44000.0,3
2517,101023,Tteokbokki,Korean,69000.0,2
2518,101023,Kimbap,Korean,65000.0,3
2519,101023,Bulgogi,Korean,35000.0,2
2520,101023,Korean BBQ,Korean,66000.0,3
2521,101024,Korean BBQ,Korean,60000.0,3
2522,101024,Kimchi Jjigae,Korean,82000.0,1
2523,101025,Steak,Western,51000.0,1
2524,101025,Caesar Salad,Western,23000.0,3
2525,101026,Steak,Western,34000.0,1
2526,101027,Katsu Curry,Japanese,25000.0,1
2527,101027,Tempura,Japanese,48000.0,2
2528,101027,Udon,Japanese,44000.0,1
2529,101028,Bibimbap,Korean,67000.0,2
2530,101028,Sundubu Jjigae,Korean,54000.0,3
2531,101028,Kimbap,Korean,43000.0,1
2532,101028,Tteokbokki,Korean,31000.0,1
2533,101029,Club Sandwich,Western,61000.0,2
2534,101030,Noodle Soup,Chinese,46000.0,3
2535,101030,Spring Roll,Chinese,58000.0,1
2536,101030,Dim Sum,Chinese,45000.0,1
2537,101031,Crepes,Dessert & Drinks,53000.0,2
2538,101031,Cheesecake,Dessert & Drinks,49000.0,3
2539,101032,Rendang,Indonesian,36000.0,3
2540,101033,Onigiri,Japanese,40000.0,1
2541,101033,Takoyaki,Japanese,25000.0,1
2542,101033,Ramen,Japanese,25000.0,1
2543,101033,Sushi Set,Japanese,68000.0,2
2544,101034,Rendang,Indonesian,49000.0,2
2545,101034,Gado-Gado,Indonesian,51000.0,2
2546,101034,Ayam Geprek,Indonesian,53000.0,1
2547,101035,Tempura,Japanese,64000.0,2
2548,101036,Fried Rice,Chinese,77000.0,3
2549,101037,Takoyaki,Japanese,73000.0,1
2550,101037,Katsu Curry,Japanese,82000.0,3
2551,101037,Gyudon,Japanese,60000.0,3
2552,101038,Spring Roll,Chinese,21000.0,3
2553,101038,Dim Sum,Chinese,85000.0,2
2554,101038,Chop Suey,Chinese,46000.0,1
2555,101039,Korean BBQ,Korean,84000.0,1
2556,101039,Japchae,Korean,35000.0,3
2557,101039,Sundubu Jjigae,Korean,46000.0,2
2558,101040,Pasta,Western,75000.0,3
2559,101040,Burger,Western,67000.0,1
2560,101041,Korean BBQ,Korean,69000.0,2
2561,101041,Bulgogi,Korean,77000.0,2
2562,101041,Tteokbokki,Korean,41000.0,2
2563,101041,Kimbap,Korean,22000.0,2
2564,101042,Wonton Soup,Chinese,20000.0,3
2565,101043,Mie Goreng,Indonesian,64000.0,3
2566,101043,Rendang,Indonesian,29000.0,3
2567,101043,Bakso,Indonesian,50000.0,2
2568,101043,Nasi Padang,Indonesian,61000.0,3
2569,101044,Club Sandwich,Western,59000.0,1
2570,101044,Grilled Chicken,Western,23000.0,2
2571,101045,Burger,Western,20000.0,1
2572,101045,Grilled Chicken,Western,52000.0,3
2573,101045,Caesar Salad,Western,30000.0,1
2574,101045,Steak,Western,39000.0,1
2575,101046,Grilled Chicken,Western,75000.0,3
2576,101047,Burger,Western,25000.0,3
2577,101047,BBQ Ribs,Western,59000.0,1
2578,101047,Caesar Salad,Western,36000.0,1
2579,101047,Grilled Chicken,Western,55000.0,3
2580,101048,Naan,Indian,25000.0,3
2581,101048,Samosa,Indian,51000.0,3
2582,101048,Butter Chicken,Indian,84000.0,1
2583,101049,Samosa,Indian,15000.0,2
2584,101049,Tandoori Chicken,Indian,35000.0,3
2585,101049,Masala Chai,Indian,24000.0,3
2586,101050,Mezze Platter,Middle Eastern,25000.0,2
2587,101050,Kebab,Middle Eastern,57000.0,2
2588,101050,Hummus Plate,Middle Eastern,53000.0,2
2589,101050,Fattoush,Middle Eastern,18000.0,3
2590,101051,Gado-Gado,Indonesian,29000.0,2
2591,101051,Ayam Geprek,Indonesian,39000.0,3
2592,101052,Gyudon,Japanese,75000.0,1
2593,101052,Onigiri,Japanese,16000.0,1
2594,101053,BBQ Ribs,Western,28000.0,1
2595,101053,Club Sandwich,Western,25000.0,1
2596,101053,Pasta,Western,23000.0,1
2597,101053,Burger,Western,38000.0,2
2598,101054,Soto Ayam,Indonesian,39000.0,3
2599,101054,Nasi Goreng,Indonesian,81000.0,2
2600,101054,Nasi Padang,Indonesian,51000.0,3
2601,101055,Bulgogi,Korean,82000.0,2
2602,101055,Kimbap,Korean,17000.0,3
2603,101055,Bibimbap,Korean,57000.0,2
2604,101056,Dim Sum,Chinese,31000.0,2
2605,101056,Noodle Soup,Chinese,24000.0,2
2606,101056,Spring Roll,Chinese,50000.0,1
2607,101056,Peking Duck,Chinese,22000.0,2
2608,101057,Shawarma,Middle Eastern,84000.0,3
2609,101057,Mezze Platter,Middle Eastern,48000.0,1
2610,101058,Boba Tea,Dessert & Drinks,42000.0,3
2611,101058,Milkshake,Dessert & Drinks,55000.0,1
2612,101059,Biryani,Indian,33000.0,1
2613,101059,Dal Tadka,Indian,53000.0,3
2614,101059,Naan,Indian,33000.0,1
2615,101059,Butter Chicken,Indian,20000.0,1
2616,101060,Onigiri,Japanese,23000.0,2
2617,101061,Matcha Latte,Dessert & Drinks,39000.0,3
2618,101061,Waffle,Dessert & Drinks,69000.0,1
2619,101061,Ice Cream,Dessert & Drinks,18000.0,3
2620,101061,Cheesecake,Dessert & Drinks,56000.0,2
2621,101062,Burger,Western,23000.0,3
2622,101062,Fish & Chips,Western,47000.0,2
2623,101062,BBQ Ribs,Western,23000.0,3
2624,101062,Pasta,Western,35000.0,3
2625,101063,Sushi Set,Japanese,73000.0,3
2626,101063,Ramen,Japanese,43000.0,3
2627,101064,Manakish,Middle Eastern,22000.0,2
2628,101065,Milkshake,Dessert & Drinks,39000.0,3
2629,101065,Ice Cream,Dessert & Drinks,56000.0,3
2630,101066,Steak,Western,20000.0,1
2631,101066,Pasta,Western,56000.0,2
2632,101066,Club Sandwich,Western,77000.0,2
2633,101066,Fish & Chips,Western,27000.0,1
2634,101067,Bibimbap,Korean,31000.0,1
2635,101067,Sundubu Jjigae,Korean,48000.0,2
2636,101068,Shawarma,Middle Eastern,39000.0,2
2637,101069,Butter Chicken,Indian,71000.0,3
2638,101069,Masala Chai,Indian,63000.0,2
2639,101069,Biryani,Indian,25000.0,2
2640,101070,Butter Chicken,Indian,22000.0,3
2641,101070,Samosa,Indian,60000.0,2
2642,101070,Palak Paneer,Indian,81000.0,1
2643,101071,Fried Rice,Chinese,19000.0,3
2644,101072,Sushi Set,Japanese,61000.0,3
2645,101073,Japchae,Korean,30000.0,1
2646,101073,Bulgogi,Korean,81000.0,3
2647,101074,Noodle Soup,Chinese,80000.0,2
2648,101074,Dumplings,Chinese,17000.0,1
2649,101075,Naan,Indian,57000.0,2
2650,101075,Palak Paneer,Indian,64000.0,1
2651,101075,Biryani,Indian,58000.0,3
2652,101076,Crepes,Dessert & Drinks,42000.0,3
2653,101076,Milkshake,Dessert & Drinks,77000.0,2
2654,101076,Ice Cream,Dessert & Drinks,60000.0,2
2655,101076,Cheesecake,Dessert & Drinks,71000.0,1
2656,101077,Butter Chicken,Indian,78000.0,1
2657,101077,Dal Tadka,Indian,76000.0,2
2658,101077,Naan,Indian,79000.0,1
2659,101077,Tandoori Chicken,Indian,35000.0,3
2660,101078,Waffle,Dessert & Drinks,76000.0,3
2661,101078,Milkshake,Dessert & Drinks,47000.0,3
2662,101078,Churros,Dessert & Drinks,54000.0,1
2663,101078,Matcha Latte,Dessert & Drinks,29000.0,3
2664,101079,Dim Sum,Chinese,39000.0,1
2665,101079,Chop Suey,Chinese,53000.0,2
2666,101079,Fried Rice,Chinese,54000.0,3
2667,101079,Wonton Soup,Chinese,74000.0,2
2668,101080,Nasi Goreng,Indonesian,70000.0,1
2669,101080,Bakso,Indonesian,32000.0,3
2670,101080,Soto Ayam,Indonesian,47000.0,3
2671,101080,Nasi Padang,Indonesian,16000.0,1
2672,101081,Burger,Western,20000.0,2
2673,101081,Caesar Salad,Western,38000.0,3
2674,101081,Club Sandwich,Western,35000.0,2
2675,101082,Ice Cream,Dessert & Drinks,40000.0,2
2676,101082,Cheesecake,Dessert & Drinks,51000.0,3
2677,101083,Boba Tea,Dessert & Drinks,39000.0,1
2678,101084,Pasta,Western,42000.0,1
2679,101085,Manakish,Middle Eastern,61000.0,3
2680,101085,Shawarma,Middle Eastern,25000.0,2
2681,101085,Mezze Platter,Middle Eastern,48000.0,1
2682,101086,Masala Chai,Indian,77000.0,3
2683,101087,Wonton Soup,Chinese,37000.0,3
2684,101088,Sushi Set,Japanese,37000.0,3
2685,101088,Tempura,Japanese,25000.0,3
2686,101089,Bakso,Indonesian,42000.0,1
2687,101089,Rendang,Indonesian,28000.0,3
2688,101089,Soto Ayam,Indonesian,70000.0,3
2689,101090,Manakish,Middle Eastern,33000.0,1
2690,101090,Mezze Platter,Middle Eastern,64000.0,2
2691,101090,Lamb Chops,Middle Eastern,53000.0,2
2692,101091,Palak Paneer,Indian,81000.0,1
2693,101092,Onigiri,Japanese,68000.0,1
2694,101092,Tempura,Japanese,43000.0,2
2695,101092,Udon,Japanese,71000.0,3
2696,101092,Ramen,Japanese,41000.0,2
2697,101093,Dumplings,Chinese,43000.0,1
2698,101093,Fried Rice,Chinese,16000.0,3
2699,101094,Japchae,Korean,57000.0,3
2700,101095,Rendang,Indonesian,29000.0,3
2701,101095,Nasi Goreng,Indonesian,17000.0,3
2702,101095,Nasi Padang,Indonesian,78000.0,1
2703,101095,Mie Goreng,Indonesian,34000.0,3
2704,101096,Dumplings,Chinese,71000.0,1
2705,101096,Fried Rice,Chinese,26000.0,1
2706,101096,Dim Sum,Chinese,19000.0,2
2707,101097,Pasta,Western,73000.0,1
2708,101097,Steak,Western,19000.0,1
2709,101098,Bulgogi,Korean,28000.0,3
2710,101098,Kimbap,Korean,16000.0,1
2711,101098,Japchae,Korean,26000.0,1
2712,101098,Bibimbap,Korean,28000.0,1
2713,101099,Matcha Latte,Dessert & Drinks,76000.0,3
2714,101099,Waffle,Dessert & Drinks,76000.0,1
2715,101099,Cheesecake,Dessert & Drinks,56000.0,1
2716,101100,Biryani,Indian,68000.0,1
2717,101101,Dumplings,Chinese,53000.0,3
2718,101101,Dim Sum,Chinese,30000.0,3
2719,101101,Noodle Soup,Chinese,21000.0,1
2720,101101,Fried Rice,Chinese,45000.0,2
2721,101102,Ice Cream,Dessert & Drinks,46000.0,1
2722,101103,Butter Chicken,Indian,23000.0,1
2723,101103,Naan,Indian,69000.0,1
2724,101103,Biryani,Indian,82000.0,1
2725,101104,Katsu Curry,Japanese,21000.0,1
2726,101104,Takoyaki,Japanese,29000.0,3
2727,101105,Manakish,Middle Eastern,21000.0,3
2728,101106,Gyudon,Japanese,55000.0,2
2729,101107,Soto Ayam,Indonesian,40000.0,1
2730,101107,Bakso,Indonesian,34000.0,2
2731,101108,Bulgogi,Korean,76000.0,2
2732,101108,Tteokbokki,Korean,51000.0,1
2733,101109,Nasi Goreng,Indonesian,43000.0,1
2734,101109,Gado-Gado,Indonesian,80000.0,1
2735,101109,Bakso,Indonesian,66000.0,3
2736,101109,Nasi Padang,Indonesian,74000.0,3
2737,101110,Soto Ayam,Indonesian,55000.0,3
2738,101111,Udon,Japanese,59000.0,3
2739,101111,Gyudon,Japanese,24000.0,2
2740,101111,Ramen,Japanese,32000.0,3
2741,101112,Spring Roll,Chinese,53000.0,3
2742,101113,Dumplings,Chinese,82000.0,1
2743,101113,Dim Sum,Chinese,32000.0,2
2744,101113,Wonton Soup,Chinese,27000.0,1
2745,101114,Manakish,Middle Eastern,45000.0,3
2746,101114,Lamb Chops,Middle Eastern,43000.0,1
2747,101115,Ice Cream,Dessert & Drinks,72000.0,2
2748,101115,Boba Tea,Dessert & Drinks,25000.0,3
2749,101115,Milkshake,Dessert & Drinks,57000.0,1
2750,101115,Crepes,Dessert & Drinks,31000.0,1
2751,101116,Dim Sum,Chinese,42000.0,3
2752,101117,Biryani,Indian,26000.0,3
2753,101117,Masala Chai,Indian,20000.0,2
2754,101117,Dal Tadka,Indian,55000.0,1
2755,101118,Fattoush,Middle Eastern,38000.0,2
2756,101118,Hummus Plate,Middle Eastern,22000.0,2
2757,101118,Mezze Platter,Middle Eastern,40000.0,2
2758,101119,Nasi Goreng,Indonesian,83000.0,3
2759,101119,Mie Goreng,Indonesian,81000.0,2
2760,101119,Soto Ayam,Indonesian,61000.0,2
2761,101119,Gado-Gado,Indonesian,73000.0,3
2762,101120,Cheesecake,Dessert & Drinks,26000.0,2
2763,101121,Noodle Soup,Chinese,65000.0,1
2764,101121,Chop Suey,Chinese,17000.0,1
2765,101121,Dim Sum,Chinese,62000.0,1
2766,101121,Fried Rice,Chinese,51000.0,1
2767,101122,Dal Tadka,Indian,75000.0,2
2768,101122,Samosa,Indian,68000.0,1
2769,101123,Udon,Japanese,70000.0,1
2770,101123,Katsu Curry,Japanese,67000.0,2
2771,101123,Takoyaki,Japanese,76000.0,3
2772,101123,Tempura,Japanese,39000.0,3
2773,101124,Matcha Latte,Dessert & Drinks,20000.0,1
2774,101124,Boba Tea,Dessert & Drinks,38000.0,2
2775,101124,Crepes,Dessert & Drinks,20000.0,3
2776,101125,Dal Tadka,Indian,81000.0,1
2777,101125,Tandoori Chicken,Indian,69000.0,1
2778,101126,Grilled Chicken,Western,84000.0,3
2779,101126,Fish & Chips,Western,77000.0,1
2780,101126,Club Sandwich,Western,59000.0,3
2781,101127,Tandoori Chicken,Indian,34000.0,3
2782,101127,Samosa,Indian,70000.0,1
2783,101128,Caesar Salad,Western,72000.0,2
2784,101129,Korean BBQ,Korean,41000.0,2
2785,101130,Udon,Japanese,67000.0,2
2786,101131,Fattoush,Middle Eastern,71000.0,1
2787,101131,Mezze Platter,Middle Eastern,63000.0,2
2788,101132,Butter Chicken,Indian,52000.0,3
2789,101132,Samosa,Indian,39000.0,1
2790,101133,Butter Chicken,Indian,35000.0,2
2791,101133,Samosa,Indian,23000.0,3
2792,101134,Nasi Padang,Indonesian,40000.0,1
2793,101134,Rendang,Indonesian,38000.0,1
2794,101134,Ayam Geprek,Indonesian,34000.0,2
2795,101135,Nasi Padang,Indonesian,21000.0,1
2796,101135,Gado-Gado,Indonesian,60000.0,1
2797,101135,Nasi Goreng,Indonesian,19000.0,2
2798,101136,Bakso,Indonesian,71000.0,2
2799,101136,Rendang,Indonesian,23000.0,3
2800,101136,Nasi Padang,Indonesian,22000.0,3
2801,101137,Sushi Set,Japanese,83000.0,2
2802,101137,Onigiri,Japanese,70000.0,1
2803,101137,Katsu Curry,Japanese,35000.0,2
2804,101138,Takoyaki,Japanese,41000.0,1
2805,101138,Tempura,Japanese,37000.0,1
2806,101138,Sushi Set,Japanese,57000.0,1
2807,101138,Udon,Japanese,61000.0,2
2808,101139,Dal Tadka,Indian,19000.0,2
2809,101139,Butter Chicken,Indian,27000.0,1
2810,101139,Samosa,Indian,40000.0,3
2811,101140,Sushi Set,Japanese,66000.0,3
2812,101140,Onigiri,Japanese,24000.0,2
2813,101141,Tandoori Chicken,Indian,20000.0,3
2814,101141,Samosa,Indian,65000.0,3
2815,101141,Masala Chai,Indian,19000.0,1
2816,101142,Nasi Goreng,Indonesian,49000.0,3
2817,101142,Rendang,Indonesian,24000.0,3
2818,101143,Masala Chai,Indian,50000.0,3
2819,101143,Naan,Indian,67000.0,3
2820,101143,Palak Paneer,Indian,35000.0,1
2821,101143,Dal Tadka,Indian,82000.0,2
2822,101144,Falafel,Middle Eastern,72000.0,2
2823,101144,Hummus Plate,Middle Eastern,84000.0,2
2824,101144,Mezze Platter,Middle Eastern,55000.0,3
2825,101144,Fattoush,Middle Eastern,55000.0,2
2826,101145,Sundubu Jjigae,Korean,16000.0,2
2827,101146,Matcha Latte,Dessert & Drinks,53000.0,3
2828,101147,Wonton Soup,Chinese,48000.0,3
2829,101148,Gado-Gado,Indonesian,32000.0,3
2830,101149,Grilled Chicken,Western,39000.0,3
2831,101149,Steak,Western,70000.0,3
2832,101150,Ice Cream,Dessert & Drinks,28000.0,2
2833,101150,Cheesecake,Dessert & Drinks,57000.0,2
2834,101150,Boba Tea,Dessert & Drinks,41000.0,1
2835,101150,Churros,Dessert & Drinks,39000.0,1
2836,101151,Palak Paneer,Indian,17000.0,1
2837,101152,Burger,Western,53000.0,3
2838,101152,Steak,Western,22000.0,1
2839,101153,Dumplings,Chinese,41000.0,2
2840,101153,Chop Suey,Chinese,43000.0,1
2841,101153,Fried Rice,Chinese,73000.0,1
2842,101154,Manakish,Middle Eastern,21000.0,2
2843,101155,Pasta,Western,63000.0,3
2844,101156,Gyudon,Japanese,82000.0,2
2845,101157,Udon,Japanese,66000.0,2
2846,101158,Dim Sum,Chinese,15000.0,1
2847,101158,Peking Duck,Chinese,60000.0,3
2848,101159,Waffle,Dessert & Drinks,39000.0,2
2849,101159,Milkshake,Dessert & Drinks,72000.0,3
2850,101160,Gyudon,Japanese,38000.0,2
2851,101161,Palak Paneer,Indian,50000.0,1
2852,101161,Naan,Indian,51000.0,1
2853,101161,Samosa,Indian,33000.0,1
2854,101161,Masala Chai,Indian,51000.0,2
2855,101162,Club Sandwich,Western,85000.0,2
2856,101162,Fish & Chips,Western,22000.0,1
2857,101162,BBQ Ribs,Western,65000.0,1
2858,101163,Masala Chai,Indian,82000.0,1
2859,101164,Bulgogi,Korean,45000.0,1
2860,101164,Sundubu Jjigae,Korean,29000.0,1
2861,101165,Kimchi Jjigae,Korean,40000.0,1
2862,101165,Kimbap,Korean,23000.0,1
2863,101166,Katsu Curry,Japanese,17000.0,1
2864,101166,Ramen,Japanese,68000.0,1
2865,101166,Gyudon,Japanese,67000.0,2
2866,101166,Tempura,Japanese,49000.0,1
