session_id,user_id,channel,campaign,device,city,session_start_at
17543,1479,organic,,android,Jakarta Selatan,2024-02-10 10:16:00
17544,1067,organic,,android,Jakarta Timur,2024-04-24 19:16:00
17545,1730,paid_search,brand_kw_jan,android,Jakarta Selatan,2024-02-07 08:23:00
17546,1432,paid_search,brand_kw_feb,ios,Depok,2024-06-25 21:35:00
17547,1582,organic,,android,Jakarta Pusat,2024-01-22 08:15:00
17548,1391,paid_social,ig_reel_jan,ios,Bekasi,2024-04-01 10:00:00
17549,1357,paid_social,tiktok_mar,ios,Jakarta Pusat,2024-02-24 13:29:00
17550,1571,paid_search,brand_kw_jan,android,Jakarta Timur,2024-03-26 23:01:00
17551,1517,paid_search,competitor_kw,ios,Jakarta Selatan,2024-03-30 14:00:00
17552,1611,paid_search,competitor_kw,android,Bekasi,2024-01-28 16:41:00
17553,1734,referral,ref_influencer,android,Jakarta Pusat,2024-01-14 16:07:00
17554,1593,referral,ref_friend_program,ios,Jakarta Barat,2024-03-22 10:48:00
17555,1031,organic,,ios,Bekasi,2024-02-06 10:49:00
17556,1684,promo,promo_feb_valentine,android,Jakarta Barat,2024-02-23 19:15:00
17557,1029,paid_social,tiktok_mar,android,Tangerang,2024-01-31 13:16:00
17558,1094,paid_search,brand_kw_feb,android,Depok,2024-02-01 07:29:00
17559,1579,promo,promo_jan_newyear,ios,Jakarta Pusat,2024-02-10 22:40:00
17560,1500,paid_social,ig_reel_jan,web,Jakarta Pusat,2024-02-02 20:55:00
17561,1598,referral,ref_influencer,web,Bekasi,2024-06-07 16:21:00
17562,1025,paid_search,competitor_kw,android,Tangerang,2024-02-19 13:03:00
17563,1746,promo,promo_jan_newyear,ios,Jakarta Timur,2024-05-08 22:46:00
17564,1766,paid_search,brand_kw_jan,ios,Jakarta Timur,2024-05-09 13:04:00
17565,1598,organic,,android,Jakarta Utara,2024-02-18 17:08:00
17566,1673,referral,ref_friend_program,ios,Jakarta Selatan,2024-06-21 13:22:00
17567,1261,paid_social,tiktok_mar,android,Depok,2024-03-01 07:45:00
17568,1054,organic,,android,Jakarta Timur,2024-05-29 17:28:00
17569,1085,paid_social,ig_story_feb,android,Jakarta Barat,2024-04-08 21:10:00
17570,1517,paid_search,brand_kw_feb,android,Depok,2024-02-15 10:38:00
17571,1123,organic,,android,Jakarta Selatan,2024-05-11 09:06:00
17572,1247,paid_social,tiktok_mar,ios,Jakarta Pusat,2024-03-08 19:57:00
17573,1266,organic,,android,Jakarta Pusat,2024-06-22 22:59:00
17574,1691,paid_search,brand_kw_feb,android,Bekasi,2024-04-28 10:13:00
17575,1203,promo,promo_feb_valentine,ios,Jakarta Timur,2024-02-28 10:11:00
17576,1128,organic,,ios,Jakarta Selatan,2024-06-24 12:42:00
17577,1774,organic,,android,Jakarta Pusat,2024-05-02 09:34:00
17578,1269,referral,ref_friend_program,android,Jakarta Barat,2024-01-14 07:44:00
17579,1231,paid_social,ig_story_feb,ios,Tangerang,2024-05-23 12:29:00
17580,1779,referral,ref_influencer,android,Jakarta Selatan,2024-04-03 16:34:00
17581,1516,paid_search,brand_kw_jan,web,Tangerang,2024-03-23 13:03:00
17582,1628,organic,,ios,Depok,2024-02-12 09:08:00
17583,1501,paid_social,ig_reel_jan,ios,Jakarta Utara,2024-01-17 07:44:00
17584,1223,paid_search,competitor_kw,web,Jakarta Timur,2024-02-10 16:36:00
17585,1108,paid_social,ig_story_feb,android,Jakarta Timur,2024-05-31 09:04:00
17586,1356,referral,ref_influencer,web,Jakarta Utara,2024-03-14 23:24:00
17587,1639,organic,,ios,Depok,2024-02-06 07:30:00
17588,1015,promo,promo_ramadan,android,Jakarta Utara,2024-01-17 12:27:00
17589,1752,organic,,android,Jakarta Timur,2024-04-15 10:23:00
17590,1699,promo,promo_jan_newyear,ios,Jakarta Pusat,2024-04-08 20:41:00
17591,1126,paid_search,competitor_kw,ios,Tangerang,2024-03-29 16:32:00
17592,1602,referral,ref_influencer,android,Jakarta Utara,2024-06-27 10:47:00
17593,1258,referral,ref_influencer,ios,Jakarta Barat,2024-02-21 11:00:00
17594,1541,paid_search,competitor_kw,ios,Tangerang,2024-02-09 16:33:00
17595,1401,organic,,android,Tangerang,2024-05-03 14:05:00
17596,1475,paid_social,ig_story_feb,android,Jakarta Utara,2024-01-16 08:44:00
17597,1144,referral,ref_influencer,ios,Tangerang,2024-04-17 14:34:00
17598,1246,organic,,ios,Bekasi,2024-06-17 17:50:00
17599,1691,paid_search,brand_kw_feb,ios,Jakarta Selatan,2024-02-09 17:26:00
17600,1608,organic,,android,Jakarta Selatan,2024-03-23 19:04:00
17601,1005,promo,promo_feb_valentine,android,Jakarta Timur,2024-03-10 11:59:00
17602,1131,promo,promo_ramadan,android,Tangerang,2024-02-11 22:30:00
17603,1166,paid_social,ig_story_feb,android,Tangerang,2024-01-10 12:04:00
17604,1121,paid_search,brand_kw_feb,ios,Depok,2024-03-24 08:15:00
17605,1756,paid_search,brand_kw_jan,android,Jakarta Selatan,2024-06-09 10:15:00
17606,1551,paid_social,ig_reel_jan,android,Depok,2024-04-28 07:02:00
17607,1186,paid_search,competitor_kw,ios,Bekasi,2024-06-11 08:16:00
17608,1029,paid_social,ig_story_feb,web,Jakarta Barat,2024-02-15 22:23:00
17609,1248,organic,,android,Depok,2024-03-12 10:57:00
17610,1127,organic,,ios,Jakarta Utara,2024-06-07 21:09:00
17611,1661,referral,ref_friend_program,android,Jakarta Barat,2024-02-18 16:36:00
17612,1713,organic,,web,Tangerang,2024-04-07 18:49:00
17613,1604,organic,,android,Jakarta Pusat,2024-01-02 07:02:00
17614,1693,organic,,android,Jakarta Barat,2024-04-24 19:30:00
17615,1599,referral,ref_friend_program,ios,Depok,2024-01-01 10:37:00
17616,1120,organic,,android,Jakarta Pusat,2024-04-29 17:38:00
17617,1350,organic,,web,Jakarta Pusat,2024-06-08 07:54:00
17618,1347,promo,promo_feb_valentine,ios,Jakarta Utara,2024-04-11 13:25:00
17619,1709,paid_search,competitor_kw,android,Jakarta Pusat,2024-03-25 12:07:00
17620,1660,paid_search,competitor_kw,ios,Depok,2024-01-29 17:08:00
17621,1150,referral,ref_friend_program,ios,Tangerang,2024-05-25 10:52:00
17622,1289,promo,promo_ramadan,web,Jakarta Selatan,2024-01-03 16:47:00
17623,1653,paid_social,ig_story_feb,android,Jakarta Timur,2024-01-04 16:42:00
17624,1197,paid_search,brand_kw_jan,android,Tangerang,2024-01-01 23:18:00
17625,1475,paid_search,brand_kw_jan,ios,Tangerang,2024-05-29 23:36:00
17626,1716,organic,,android,Jakarta Utara,2024-05-08 13:34:00
17627,1660,referral,ref_influencer,android,Jakarta Pusat,2024-05-15 19:48:00
17628,1507,organic,,android,Jakarta Timur,2024-06-18 12:53:00
17629,1408,referral,ref_friend_program,ios,Jakarta Selatan,2024-04-25 08:18:00
17630,1162,promo,promo_ramadan,ios,Jakarta Selatan,2024-02-03 13:39:00
17631,1100,promo,promo_ramadan,ios,Depok,2024-03-26 21:43:00
17632,1024,paid_search,competitor_kw,ios,Jakarta Pusat,2024-05-15 18:33:00
17633,1012,organic,,android,Jakarta Utara,2024-04-03 12:46:00
17634,1126,organic,,web,Jakarta Pusat,2024-05-30 10:22:00
17635,1552,paid_search,competitor_kw,android,Bekasi,2024-01-06 15:30:00
17636,1524,promo,promo_jan_newyear,ios,Jakarta Timur,2024-03-31 14:34:00
17637,1557,paid_search,brand_kw_jan,ios,Jakarta Pusat,2024-06-05 09:14:00
17638,1700,paid_search,competitor_kw,ios,Jakarta Timur,2024-03-10 23:43:00
17639,1085,organic,,ios,Jakarta Selatan,2024-01-25 21:47:00
17640,1311,paid_search,competitor_kw,android,Jakarta Barat,2024-05-10 14:59:00
17641,1201,promo,promo_ramadan,android,Tangerang,2024-02-23 13:53:00
17642,1065,promo,promo_jan_newyear,android,Depok,2024-03-22 16:38:00
17643,1284,organic,,web,Jakarta Utara,2024-03-19 23:20:00
17644,1597,paid_social,tiktok_mar,ios,Jakarta Selatan,2024-01-30 09:47:00
17645,1486,paid_social,ig_story_feb,android,Jakarta Pusat,2024-06-20 21:40:00
17646,1427,paid_search,competitor_kw,android,Bekasi,2024-05-10 09:56:00
17647,1176,paid_search,brand_kw_jan,android,Tangerang,2024-02-21 14:21:00
17648,1121,organic,,android,Jakarta Utara,2024-02-04 13:36:00
17649,1588,organic,,android,Bekasi,2024-03-15 17:24:00
17650,1637,organic,,android,Tangerang,2024-03-26 21:20:00
17651,1281,promo,promo_jan_newyear,ios,Tangerang,2024-06-11 17:17:00
17652,1559,paid_search,brand_kw_jan,web,Jakarta Barat,2024-05-01 23:33:00
17653,1387,organic,,android,Jakarta Barat,2024-02-27 07:29:00
17654,1626,organic,,web,Jakarta Utara,2024-01-14 08:42:00
17655,1241,promo,promo_ramadan,web,Depok,2024-06-04 23:49:00
17656,1391,paid_social,tiktok_mar,web,Jakarta Utara,2024-04-18 19:51:00
17657,1301,paid_search,competitor_kw,android,Jakarta Utara,2024-02-23 18:52:00
17658,1417,organic,,ios,Jakarta Pusat,2024-04-14 14:32:00
17659,1139,organic,,ios,Jakarta Pusat,2024-01-19 22:25:00
17660,1387,paid_search,competitor_kw,android,Jakarta Selatan,2024-03-12 08:08:00
17661,1613,organic,,ios,Jakarta Pusat,2024-04-12 21:26:00
17662,1162,paid_search,brand_kw_jan,android,Jakarta Timur,2024-02-03 18:46:00
17663,1613,paid_social,tiktok_mar,web,Bekasi,2024-04-03 12:47:00
17664,1571,organic,,ios,Jakarta Timur,2024-06-12 07:39:00
17665,1164,referral,ref_friend_program,android,Jakarta Barat,2024-06-23 09:46:00
17666,1653,paid_social,tiktok_mar,android,Tangerang,2024-02-08 14:22:00
17667,1700,paid_social,ig_story_feb,ios,Jakarta Barat,2024-05-24 08:41:00
17668,1714,paid_search,brand_kw_feb,ios,Jakarta Timur,2024-01-03 12:33:00
17669,1098,referral,ref_influencer,ios,Bekasi,2024-05-02 15:39:00
17670,1781,paid_social,tiktok_mar,android,Jakarta Utara,2024-04-06 09:12:00
17671,1517,organic,,ios,Jakarta Utara,2024-05-22 19:57:00
17672,1245,organic,,ios,Bekasi,2024-04-04 17:02:00
17673,1315,organic,,ios,Tangerang,2024-04-15 18:21:00
17674,1355,promo,promo_feb_valentine,ios,Jakarta Utara,2024-02-14 18:09:00
17675,1016,referral,ref_influencer,ios,Jakarta Selatan,2024-02-05 09:47:00
17676,1385,paid_social,ig_reel_jan,android,Jakarta Pusat,2024-06-06 21:45:00
17677,1423,organic,,ios,Depok,2024-05-19 17:45:00
17678,1356,organic,,ios,Jakarta Pusat,2024-06-19 07:57:00
17679,1123,organic,,android,Jakarta Barat,2024-06-05 21:27:00
17680,1486,referral,ref_friend_program,ios,Depok,2024-06-17 18:43:00
17681,1628,paid_search,brand_kw_jan,android,Jakarta Pusat,2024-02-01 22:12:00
17682,1573,promo,promo_ramadan,android,Jakarta Utara,2024-05-10 07:09:00
17683,1671,organic,,ios,Jakarta Pusat,2024-03-09 13:15:00
17684,1039,organic,,ios,Bekasi,2024-02-13 12:34:00
17685,1304,paid_social,ig_reel_jan,android,Jakarta Barat,2024-06-09 14:50:00
17686,1433,referral,ref_influencer,android,Bekasi,2024-01-23 15:21:00
17687,1509,promo,promo_ramadan,android,Depok,2024-04-22 16:11:00
17688,1670,referral,ref_influencer,android,Jakarta Timur,2024-05-13 18:36:00
17689,1066,promo,promo_ramadan,android,Jakarta Timur,2024-02-20 15:00:00
17690,1201,promo,promo_jan_newyear,ios,Jakarta Utara,2024-02-17 23:28:00
17691,1711,promo,promo_jan_newyear,ios,Jakarta Timur,2024-06-28 13:54:00
17692,1409,organic,,web,Bekasi,2024-01-30 19:48:00
17693,1429,paid_social,ig_reel_jan,android,Jakarta Pusat,2024-02-10 21:22:00
17694,1211,organic,,android,Jakarta Utara,2024-02-27 16:16:00
17695,1278,paid_search,competitor_kw,ios,Depok,2024-01-12 14:23:00
17696,1059,paid_social,ig_reel_jan,web,Tangerang,2024-02-23 21:18:00
17697,1005,promo,promo_jan_newyear,ios,Jakarta Utara,2024-03-13 15:21:00
17698,1612,paid_search,brand_kw_jan,android,Jakarta Utara,2024-06-21 16:49:00
17699,1301,paid_search,brand_kw_feb,ios,Jakarta Pusat,2024-02-14 08:52:00
17700,1639,paid_social,ig_story_feb,web,Jakarta Selatan,2024-01-07 07:55:00
17701,1388,paid_search,competitor_kw,ios,Jakarta Utara,2024-02-19 17:02:00
17702,1451,referral,ref_influencer,ios,Jakarta Selatan,2024-05-15 18:52:00
17703,1327,organic,,ios,Jakarta Timur,2024-01-27 16:45:00
17704,1750,organic,,ios,Jakarta Utara,2024-04-26 12:28:00
17705,1127,promo,promo_jan_newyear,ios,Jakarta Pusat,2024-01-07 10:26:00
17706,1294,organic,,web,Jakarta Timur,2024-04-09 16:24:00
17707,1067,promo,promo_ramadan,android,Jakarta Timur,2024-03-08 11:05:00
17708,1061,paid_search,brand_kw_feb,android,Bekasi,2024-05-08 20:06:00
17709,1559,referral,ref_friend_program,android,Tangerang,2024-06-14 08:15:00
17710,1428,paid_search,brand_kw_feb,ios,Jakarta Timur,2024-01-28 21:11:00
17711,1543,paid_social,ig_story_feb,android,Jakarta Timur,2024-01-16 19:47:00
17712,1464,promo,promo_ramadan,android,Jakarta Barat,2024-05-16 10:39:00
17713,1689,promo,promo_ramadan,android,Tangerang,2024-05-03 12:16:00
17714,1649,paid_search,brand_kw_jan,ios,Depok,2024-02-16 22:30:00
17715,1636,paid_search,brand_kw_jan,ios,Jakarta Barat,2024-04-12 13:58:00
17716,1015,paid_social,tiktok_mar,android,Jakarta Barat,2024-01-19 17:02:00
17717,1469,paid_social,tiktok_mar,android,Bekasi,2024-01-14 14:20:00
17718,1778,referral,ref_influencer,ios,Jakarta Barat,2024-03-29 09:09:00
17719,1674,paid_search,brand_kw_feb,web,Bekasi,2024-02-02 16:50:00
17720,1257,promo,promo_jan_newyear,ios,Depok,2024-02-10 11:22:00
17721,1441,paid_search,brand_kw_feb,android,Depok,2024-02-13 17:20:00
17722,1126,promo,promo_feb_valentine,android,Tangerang,2024-05-23 12:39:00
17723,1033,paid_search,brand_kw_feb,android,Depok,2024-03-17 10:38:00
17724,1493,paid_search,brand_kw_jan,web,Jakarta Barat,2024-04-20 20:40:00
17725,1499,organic,,android,Tangerang,2024-06-03 10:07:00
17726,1493,referral,ref_influencer,ios,Jakarta Timur,2024-03-11 22:23:00
17727,1534,paid_search,competitor_kw,android,Jakarta Selatan,2024-03-12 11:31:00
17728,1510,organic,,android,Bekasi,2024-02-06 12:39:00
17729,1310,paid_search,brand_kw_jan,android,Jakarta Selatan,2024-01-01 15:23:00
17730,1501,paid_social,tiktok_mar,android,Jakarta Selatan,2024-05-16 17:07:00
17731,1366,organic,,android,Jakarta Barat,2024-06-16 16:44:00
17732,1359,paid_search,brand_kw_feb,android,Jakarta Barat,2024-02-04 15:43:00
17733,1079,paid_search,brand_kw_feb,android,Jakarta Utara,2024-06-23 18:44:00
17734,1393,paid_search,competitor_kw,android,Jakarta Selatan,2024-02-19 22:57:00
17735,1217,paid_search,brand_kw_jan,android,Jakarta Utara,2024-01-27 12:47:00
17736,1342,organic,,ios,Jakarta Timur,2024-05-04 07:21:00
17737,1497,paid_search,brand_kw_jan,ios,Jakarta Barat,2024-03-13 20:55:00
17738,1718,referral,ref_friend_program,ios,Tangerang,2024-01-21 16:21:00
17739,1731,organic,,android,Jakarta Barat,2024-04-23 17:05:00
17740,1700,organic,,ios,Jakarta Selatan,2024-02-25 20:01:00
17741,1469,organic,,ios,Tangerang,2024-05-03 20:56:00
17742,1604,referral,ref_friend_program,ios,Bekasi,2024-03-22 17:06:00
17743,1126,paid_search,brand_kw_jan,ios,Bekasi,2024-04-30 14:07:00
17744,1587,paid_search,competitor_kw,android,Depok,2024-01-04 21:41:00
17745,1430,referral,ref_influencer,ios,Jakarta Pusat,2024-06-05 18:01:00
17746,1402,paid_social,ig_reel_jan,android,Jakarta Pusat,2024-03-25 10:41:00
17747,1524,referral,ref_influencer,android,Jakarta Barat,2024-04-10 22:14:00
17748,1397,paid_social,ig_reel_jan,android,Bekasi,2024-02-18 16:00:00
17749,1090,organic,,android,Depok,2024-05-01 17:00:00
17750,1741,organic,,android,Depok,2024-03-10 13:07:00
17751,1577,paid_search,brand_kw_feb,web,Jakarta Utara,2024-05-09 09:59:00
17752,1630,paid_search,brand_kw_jan,android,Tangerang,2024-05-01 11:23:00
17753,1065,paid_social,ig_reel_jan,ios,Bekasi,2024-04-11 11:03:00
17754,1213,paid_search,brand_kw_feb,android,Jakarta Timur,2024-04-19 17:25:00
17755,1541,paid_social,ig_reel_jan,android,Jakarta Pusat,2024-05-01 20:50:00
17756,1269,promo,promo_feb_valentine,android,Jakarta Pusat,2024-06-28 13:27:00
17757,1015,paid_search,brand_kw_feb,android,Jakarta Pusat,2024-01-03 17:25:00
17758,1185,paid_search,brand_kw_feb,android,Jakarta Timur,2024-01-03 08:02:00
17759,1374,organic,,android,Depok,2024-01-16 20:17:00
17760,1465,paid_social,tiktok_mar,ios,Depok,2024-04-24 11:41:00
17761,1473,referral,ref_friend_program,android,Jakarta Pusat,2024-02-13 07:52:00
17762,1234,promo,promo_ramadan,android,Jakarta Barat,2024-02-25 22:13:00
17763,1100,referral,ref_friend_program,ios,Depok,2024-03-27 17:10:00
17764,1186,organic,,ios,Jakarta Timur,2024-01-21 20:29:00
17765,1734,organic,,android,Jakarta Utara,2024-05-19 13:07:00
17766,1492,organic,,android,Jakarta Timur,2024-02-24 13:52:00
17767,1258,paid_search,brand_kw_jan,ios,Jakarta Utara,2024-06-12 09:48:00
17768,1675,organic,,web,Jakarta Pusat,2024-05-01 14:00:00
17769,1196,paid_social,ig_reel_jan,android,Jakarta Timur,2024-04-15 09:54:00
17770,1680,paid_social,tiktok_mar,ios,Depok,2024-02-12 20:51:00
17771,1291,promo,promo_jan_newyear,ios,Jakarta Timur,2024-02-09 14:22:00
17772,1457,organic,,ios,Depok,2024-03-27 12:56:00
17773,1551,paid_social,ig_story_feb,ios,Jakarta Timur,2024-01-29 17:34:00
17774,1323,paid_search,brand_kw_feb,ios,Jakarta Utara,2024-01-15 20:33:00
17775,1382,referral,ref_influencer,android,Jakarta Barat,2024-01-24 22:32:00
17776,1607,paid_social,ig_reel_jan,ios,Jakarta Timur,2024-04-30 07:39:00
17777,1523,paid_social,ig_reel_jan,android,Jakarta Barat,2024-05-24 12:30:00
17778,1729,paid_social,ig_reel_jan,web,Depok,2024-01-14 08:45:00
17779,1514,promo,promo_feb_valentine,android,Jakarta Selatan,2024-01-14 18:05:00
17780,1520,paid_search,competitor_kw,ios,Tangerang,2024-04-14 17:40:00
17781,1672,paid_social,ig_story_feb,android,Bekasi,2024-01-18 14:31:00
17782,1275,paid_social,tiktok_mar,ios,Depok,2024-01-05 09:00:00
17783,1348,paid_search,competitor_kw,web,Jakarta Timur,2024-04-21 21:42:00
17784,1012,referral,ref_friend_program,android,Jakarta Barat,2024-01-25 07:16:00
17785,1472,referral,ref_friend_program,ios,Jakarta Utara,2024-04-29 17:31:00
17786,1551,organic,,android,Jakarta Utara,2024-05-03 18:09:00
17787,1341,promo,promo_jan_newyear,android,Jakarta Selatan,2024-02-22 15:29:00
17788,1271,organic,,ios,Bekasi,2024-06-06 14:15:00
17789,1692,paid_social,ig_reel_jan,ios,Tangerang,2024-05-25 16:11:00
17790,1262,organic,,ios,Jakarta Selatan,2024-05-25 22:01:00
17791,1126,paid_search,brand_kw_feb,android,Jakarta Pusat,2024-03-09 15:00:00
17792,1263,paid_search,brand_kw_jan,ios,Jakarta Pusat,2024-01-02 07:30:00
17793,1616,organic,,android,Bekasi,2024-04-09 13:48:00
17794,1231,promo,promo_jan_newyear,android,Jakarta Selatan,2024-02-17 22:56:00
17795,1213,promo,promo_jan_newyear,android,Jakarta Barat,2024-02-07 10:47:00
17796,1232,paid_search,brand_kw_jan,ios,Bekasi,2024-03-20 19:07:00
17797,1527,organic,,android,Jakarta Utara,2024-06-09 21:14:00
17798,1714,paid_social,ig_story_feb,ios,Depok,2024-04-03 09:05:00
17799,1089,organic,,ios,Jakarta Selatan,2024-05-03 18:40:00
17800,1237,organic,,ios,Jakarta Selatan,2024-05-13 16:26:00
17801,1105,paid_social,ig_reel_jan,ios,Depok,2024-02-14 17:09:00
17802,1328,paid_social,ig_story_feb,android,Jakarta Timur,2024-04-26 22:59:00
17803,1615,promo,promo_jan_newyear,android,Jakarta Timur,2024-05-05 14:48:00
17804,1087,promo,promo_feb_valentine,android,Depok,2024-01-20 09:21:00
17805,1380,organic,,android,Jakarta Barat,2024-04-02 12:47:00
17806,1546,paid_social,ig_story_feb,android,Jakarta Selatan,2024-01-06 15:19:00
17807,1222,organic,,android,Bekasi,2024-01-03 21:54:00
17808,1294,organic,,android,Jakarta Selatan,2024-02-07 22:18:00
17809,1183,organic,,android,Bekasi,2024-03-19 15:50:00
17810,1230,referral,ref_influencer,web,Bekasi,2024-06-09 12:50:00
17811,1467,organic,,android,Tangerang,2024-04-28 10:34:00
17812,1331,paid_search,brand_kw_jan,android,Bekasi,2024-06-03 15:10:00
17813,1475,paid_search,competitor_kw,android,Jakarta Pusat,2024-03-10 20:11:00
17814,1408,promo,promo_ramadan,android,Bekasi,2024-02-14 11:19:00
17815,1526,paid_search,brand_kw_jan,android,Jakarta Timur,2024-06-27 18:50:00
17816,1185,paid_social,ig_reel_jan,android,Depok,2024-05-06 12:12:00
17817,1559,paid_search,brand_kw_feb,ios,Jakarta Utara,2024-05-16 07:35:00
17818,1098,organic,,ios,Tangerang,2024-02-07 09:46:00
17819,1058,referral,ref_friend_program,android,Jakarta Utara,2024-03-23 10:50:00
17820,1518,paid_social,ig_reel_jan,ios,Jakarta Utara,2024-04-17 23:04:00
17821,1026,referral,ref_friend_program,android,Jakarta Utara,2024-01-10 08:09:00
17822,1500,organic,,android,Tangerang,2024-06-23 14:49:00
17823,1300,referral,ref_friend_program,android,Jakarta Timur,2024-03-03 11:19:00
17824,1740,paid_search,brand_kw_jan,android,Tangerang,2024-05-16 09:48:00
17825,1700,paid_search,brand_kw_jan,ios,Jakarta Barat,2024-06-23 20:43:00
17826,1349,paid_social,tiktok_mar,android,Jakarta Pusat,2024-03-24 08:29:00
17827,1184,organic,,android,Jakarta Barat,2024-04-10 13:13:00
17828,1181,referral,ref_influencer,web,Jakarta Selatan,2024-06-24 14:18:00
17829,1632,paid_social,ig_story_feb,android,Jakarta Barat,2024-03-19 22:17:00
17830,1500,organic,,android,Bekasi,2024-03-03 11:00:00
17831,1665,organic,,ios,Tangerang,2024-02-17 09:55:00
17832,1288,promo,promo_jan_newyear,android,Depok,2024-04-26 08:02:00
17833,1397,organic,,ios,Jakarta Utara,2024-05-07 14:43:00
17834,1182,paid_search,brand_kw_jan,ios,Tangerang,2024-05-19 20:20:00
17835,1303,paid_search,competitor_kw,android,Jakarta Barat,2024-03-03 11:28:00
17836,1020,organic,,android,Jakarta Pusat,2024-06-19 13:03:00
17837,1395,organic,,android,Jakarta Pusat,2024-03-30 08:01:00
17838,1556,paid_social,ig_story_feb,android,Jakarta Selatan,2024-05-17 07:54:00
17839,1173,organic,,ios,Jakarta Barat,2024-05-07 09:49:00
17840,1455,organic,,android,Depok,2024-06-16 16:48:00
17841,1502,promo,promo_ramadan,android,Jakarta Barat,2024-05-02 23:35:00
17842,1240,promo,promo_ramadan,android,Jakarta Pusat,2024-04-26 07:55:00
17843,1247,paid_social,ig_reel_jan,android,Jakarta Utara,2024-06-06 22:03:00
17844,1492,referral,ref_influencer,android,Jakarta Utara,2024-02-06 22:26:00
17845,1045,paid_search,brand_kw_feb,ios,Jakarta Timur,2024-04-03 23:49:00
17846,1775,organic,,android,Tangerang,2024-04-09 18:22:00
17847,1123,referral,ref_influencer,ios,Depok,2024-03-16 10:03:00
17848,1661,paid_social,ig_reel_jan,android,Depok,2024-04-05 14:03:00
17849,1069,promo,promo_feb_valentine,web,Bekasi,2024-01-18 19:37:00
17850,1021,promo,promo_feb_valentine,android,Depok,2024-01-14 21:28:00
17851,1144,paid_search,competitor_kw,android,Tangerang,2024-04-26 09:08:00
17852,1101,paid_search,competitor_kw,android,Bekasi,2024-04-13 23:14:00
17853,1281,paid_social,ig_reel_jan,android,Tangerang,2024-03-04 08:23:00
17854,1278,referral,ref_friend_program,ios,Bekasi,2024-05-14 12:19:00
17855,1700,paid_social,tiktok_mar,ios,Tangerang,2024-03-24 19:07:00
17856,1546,paid_search,brand_kw_feb,android,Jakarta Barat,2024-02-12 21:36:00
17857,1606,referral,ref_influencer,android,Jakarta Pusat,2024-03-23 22:10:00
17858,1399,organic,,android,Depok,2024-04-09 19:56:00
17859,1682,paid_social,ig_reel_jan,web,Tangerang,2024-02-18 13:34:00
17860,1563,referral,ref_influencer,ios,Jakarta Timur,2024-05-31 23:52:00
17861,1013,referral,ref_friend_program,ios,Bekasi,2024-05-10 09:25:00
17862,1155,paid_social,ig_reel_jan,android,Jakarta Utara,2024-06-03 17:05:00
17863,1754,paid_social,ig_reel_jan,android,Jakarta Utara,2024-03-20 15:34:00
17864,1322,referral,ref_influencer,android,Tangerang,2024-03-04 23:26:00
17865,1316,paid_social,ig_story_feb,ios,Jakarta Timur,2024-04-12 10:03:00
17866,1509,promo,promo_jan_newyear,android,Jakarta Timur,2024-06-26 08:48:00
17867,1082,organic,,android,Jakarta Timur,2024-05-30 13:39:00
17868,1246,paid_search,brand_kw_jan,android,Jakarta Pusat,2024-02-28 15:44:00
17869,1066,organic,,ios,Bekasi,2024-01-20 15:12:00
17870,1063,promo,promo_feb_valentine,ios,Jakarta Pusat,2024-02-23 14:20:00
17871,1183,promo,promo_ramadan,ios,Jakarta Selatan,2024-04-15 19:12:00
17872,1124,organic,,web,Jakarta Barat,2024-04-12 23:33:00
17873,1288,promo,promo_feb_valentine,android,Bekasi,2024-01-02 19:44:00
17874,1476,paid_search,brand_kw_feb,ios,Jakarta Timur,2024-06-17 11:35:00
17875,1772,paid_social,ig_story_feb,ios,Depok,2024-04-14 15:18:00
17876,1742,referral,ref_friend_program,android,Jakarta Timur,2024-04-27 20:11:00
17877,1748,organic,,web,Jakarta Utara,2024-02-01 13:40:00
17878,1504,referral,ref_influencer,android,Tangerang,2024-06-06 17:54:00
17879,1716,organic,,android,Jakarta Barat,2024-05-09 15:30:00
17880,1421,referral,ref_friend_program,web,Jakarta Pusat,2024-03-25 23:29:00
17881,1045,referral,ref_influencer,ios,Tangerang,2024-05-23 11:54:00
17882,1779,organic,,ios,Depok,2024-04-04 09:59:00
17883,1611,organic,,ios,Jakarta Pusat,2024-04-30 20:02:00
17884,1055,paid_search,brand_kw_jan,android,Jakarta Utara,2024-04-05 22:27:00
17885,1549,paid_social,ig_reel_jan,ios,Jakarta Barat,2024-06-19 23:40:00
17886,1101,paid_social,ig_reel_jan,android,Jakarta Utara,2024-04-30 11:04:00
17887,1276,paid_search,competitor_kw,ios,Jakarta Timur,2024-06-21 14:02:00
17888,1190,paid_search,competitor_kw,ios,Jakarta Utara,2024-05-26 23:37:00
17889,1430,paid_social,tiktok_mar,ios,Jakarta Pusat,2024-04-21 14:13:00
17890,1744,promo,promo_ramadan,ios,Jakarta Utara,2024-01-31 16:23:00
17891,1514,promo,promo_jan_newyear,ios,Jakarta Pusat,2024-06-20 14:42:00
17892,1469,paid_social,tiktok_mar,android,Jakarta Timur,2024-01-22 19:01:00
17893,1178,paid_social,tiktok_mar,ios,Jakarta Pusat,2024-03-10 23:34:00
17894,1294,organic,,android,Bekasi,2024-01-11 07:40:00
17895,1707,paid_social,tiktok_mar,ios,Bekasi,2024-04-28 15:48:00
17896,1350,paid_social,tiktok_mar,android,Jakarta Barat,2024-05-01 10:59:00
